radius,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
0.000225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,69,75,73,80,87,91,95,93,98,99
0.0002375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,70,77,74,81,88,93,95,94,99,100
0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,71,79,77,82,89,93,95,94,99,100
0.0002625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,71,81,80,85,90,93,95,94,99,100
0.000275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,74,85,83,85,90,93,96,95,99,100
0.0002875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,77,87,83,88,90,93,96,95,99,100
0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,77,87,83,89,90,93,96,95,99,100
0.0003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,78,87,83,89,90,93,96,95,99,100
0.000325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,78,87,83,89,90,93,97,95,99,100
0.0003375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,79,88,83,89,90,93,97,95,99,100
0.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,79,88,83,89,90,93,97,95,99,100
0.0003625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,79,88,83,90,90,93,97,95,99,100
0.000375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,88,83,91,90,93,97,95,99,100
0.0003875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,80,88,83,91,90,93,97,95,99,100
0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,81,88,83,91,91,93,98,96,100,100
0.0004125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,81,88,83,92,91,94,99,96,100,100
0.000425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,81,88,83,92,91,95,99,96,100,100
0.0004375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,81,88,84,92,91,95,99,96,100,100
