t,step,event,theta_ns,theta_s,dtheta_ns,dtheta_s,hip_x,hip_y,swing_x,swing_y,support_x,support_y
44.32050921063599,58,flow,0.3105317031679134,-0.3178484482609832,-0.4233632669716913,-1.4709834647893645,37.17723105786873,-2.4050411788761457,37.48279600994304,-3.357212413509826,36.86470755288294,-3.3549512055794097
44.33050921063599,58,flow,0.3057481040507146,-0.33279508617269604,-0.5331253440642512,-1.518564310104903,37.19139358191458,-2.4098182845383875,37.492400249795274,-3.36344031967147,36.86470755288294,-3.3549512055794097
44.340509210635986,58,flow,0.2998742794649429,-0.34822419927625387,-0.6413623009036165,-1.5674845817492566,37.20593668181326,-2.414971056018019,37.5013367807249,-3.3703446905521703,36.86470755288294,-3.3549512055794097
44.350509210635984,58,flow,0.2929268715262171,-0.3641493629359848,-0.7477949909437234,-1.6177803493088458,37.22086211802077,-2.420524148109708,37.509617771020636,-3.3779269749598373,36.86470755288294,-3.3549512055794097
44.36050921063599,58,flow,0.2849253453172466,-0.3805845074532512,-0.8521377098924803,-1.669486407094017,37.23617077030379,-2.42650353440814,37.517256577579424,-3.3861861741116,36.86470755288294,-3.3549512055794097
44.37050921063599,58,flow,0.27589206214170914,-0.3975439016344475,-0.9540966649241156,-1.7226355409385161,37.25186250649734,-2.432936540895689,37.52426787837751,-3.3951191188770338,36.86470755288294,-3.3549512055794097
44.380509210635985,58,flow,0.2658523679580148,-0.41504212910839877,-1.0533684687533214,-1.7772578114713486,37.26793603594542,-2.439851871929158,37.53066782277699,-3.4047207791845886,36.86470755288294,-3.3549512055794097
44.39050921063598,58,flow,0.2548346967686068,-0.43309405756339275,-1.149638653512845,-1.8333798549453721,37.28438874778697,-2.4472796269542307,37.536474195106074,-3.4149846064029914,36.86470755288294,-3.3549512055794097
44.391597341278484,58,pre_impact,0.2535781427920622,-0.43509238499947256,-1.1599192892251031,-1.8395781409458256,37.28620173363948,-2.4481200991497882,37.53707100872618,-3.4161410735183573,36.86470755288294,-3.3549512055794097
44.391597341278484,59,post_impact,-0.43509238499947256,0.2535781427920622,-0.05776644263317792,-1.2287043429098023,37.28620173363948,-2.4481200991497882,36.86470755288294,-3.3549512055794097,37.53707100872618,-3.4161410735183573
44.40159734127848,59,flow,-0.43502950227675063,0.24149787812640122,0.07043854586211384,-1.1875179672487193,37.29791370359661,-2.44516023776352,36.8764765476824,-3.352017847101909,37.53707100872618,-3.4161410735183573
44.41159734127849,59,flow,-0.43368208870118574,0.22982448217820936,0.19910103147890723,-1.147322081074164,37.30926438450651,-2.4424346793924694,36.88904952304093,-3.3498593154937053,37.53707100872618,-3.4161410735183573
44.421597341278485,59,flow,-0.43104673709408703,0.21854829968382103,0.32798669573416134,-1.1080673821419047,37.32025832573566,-2.4399278486056577,36.902436303686756,-3.348456746269881,37.53707100872618,-3.4161410735183573
